Coor X,Coor Y,Floor,Ref Label,CURRENT TIME NANOSECONDS,CURRENT TIME STRING,24:0A:C4:00:98:A0(ESP-BLE-HELLO),7A:7F:D2:59:E2:71(null)
1.0,1.0,1.0,5,64450956552390,2017-11-03T15:29:02.664,-83,NaN,NaN
1.0,1.0,1.0,5,64451098806609,2017-11-03T15:29:02.806,-83,NaN,NaN
1.0,1.0,1.0,5,64452106991036,2017-11-03T15:29:03.814,-84,NaN,NaN
1.0,1.0,1.0,5,64452265375463,2017-11-03T15:29:03.973,-80,NaN,NaN
1.0,1.0,1.0,5,64453110679264,2017-11-03T15:29:04.818,-83,NaN,NaN
1.0,1.0,1.0,5,64453257638483,2017-11-03T15:29:04.965,-80,NaN,NaN
1.0,1.0,1.0,5,64453584337233,2017-11-03T15:29:05.292,-80,NaN,NaN
1.0,1.0,1.0,5,64454433399941,2017-11-03T15:29:06.141,-82,NaN,NaN
1.0,1.0,1.0,5,64454931203118,2017-11-03T15:29:06.638,-81,NaN,NaN
1.0,1.0,1.0,5,64455752376555,2017-11-03T15:29:07.460,-84,NaN,NaN
1.0,1.0,1.0,5,64456414119159,2017-11-03T15:29:08.121,-80,NaN,NaN
1.0,1.0,1.0,5,64457402097492,2017-11-03T15:29:09.110,-84,NaN,NaN
1.0,1.0,1.0,5,64458702597231,2017-11-03T15:29:10.410,-80,NaN,NaN
1.0,1.0,1.0,5,64458871683481,2017-11-03T15:29:10.579,-81,NaN,NaN
1.0,1.0,1.0,5,64459024093325,2017-11-03T15:29:10.732,-84,NaN,NaN
1.0,1.0,1.0,5,64459354062283,2017-11-03T15:29:11.061,-80,NaN,NaN
1.0,1.0,1.0,5,64460022542387,2017-11-03T15:29:11.730,-80,NaN,NaN
1.0,1.0,1.0,5,64460216287439,2017-11-03T15:29:11.923,-82,NaN,NaN
1.0,1.0,1.0,5,64460350571241,2017-11-03T15:29:12.058,-80,NaN,NaN
1.0,1.0,1.0,5,64460836685876,2017-11-03T15:29:12.544,-79,NaN,NaN
1.0,1.0,1.0,5,64461014312491,2017-11-03T15:29:12.722,-80,NaN,NaN
1.0,1.0,1.0,5,64461347349261,2017-11-03T15:29:13.055,-79,NaN,NaN
1.0,1.0,1.0,5,64461671109782,2017-11-03T15:29:13.378,-80,NaN,NaN
1.0,1.0,1.0,5,64462161246917,2017-11-03T15:29:13.869,-79,NaN,NaN
1.0,1.0,1.0,5,64462491439365,2017-11-03T15:29:14.199,-79,NaN,NaN
Coor X,Coor Y,Floor,Ref Label,CURRENT TIME NANOSECONDS,CURRENT TIME STRING,24:0A:C4:00:98:A0(ESP-BLE-HELLO)
1.0,1.0,1.0,6,64482142265139,2017-11-03T15:29:33.850,-80
1.0,1.0,1.0,6,64484625181284,2017-11-03T15:29:36.332,-79
1.0,1.0,1.0,6,64485930950189,2017-11-03T15:29:37.638,-78
1.0,1.0,1.0,6,64486263798887,2017-11-03T15:29:37.971,-79
1.0,1.0,1.0,6,64486588282637,2017-11-03T15:29:38.296,-79
1.0,1.0,1.0,6,64486925530866,2017-11-03T15:29:38.633,-79
1.0,1.0,1.0,6,64487247771908,2017-11-03T15:29:38.955,-78
1.0,1.0,1.0,6,64487574772064,2017-11-03T15:29:39.282,-78
1.0,1.0,1.0,6,64487942152689,2017-11-03T15:29:39.650,-78
1.0,1.0,1.0,6,64488245303053,2017-11-03T15:29:39.953,-78
1.0,1.0,1.0,6,64488575653261,2017-11-03T15:29:40.283,-78
1.0,1.0,1.0,6,64489241291021,2017-11-03T15:29:40.949,-82
1.0,1.0,1.0,6,64489392219980,2017-11-03T15:29:41.100,-78
1.0,1.0,1.0,6,64490377003469,2017-11-03T15:29:42.084,-79
1.0,1.0,1.0,6,64491059046542,2017-11-03T15:29:42.767,-79
1.0,1.0,1.0,6,64491221108989,2017-11-03T15:29:42.929,-79
1.0,1.0,1.0,6,64491367601385,2017-11-03T15:29:43.075,-78
1.0,1.0,1.0,6,64491542705760,2017-11-03T15:29:43.250,-79
1.0,1.0,1.0,6,64491696835291,2017-11-03T15:29:43.404,-80
1.0,1.0,1.0,6,64492013199458,2017-11-03T15:29:43.721,-79
1.0,1.0,1.0,6,64492356597687,2017-11-03T15:29:44.064,-79
1.0,1.0,1.0,6,64492683007791,2017-11-03T15:29:44.391,-83
1.0,1.0,1.0,6,64492878292270,2017-11-03T15:29:44.586,-79
1.0,1.0,1.0,6,64493356286176,2017-11-03T15:29:45.064,-81
1.0,1.0,1.0,6,64494019259770,2017-11-03T15:29:45.727,-78
1.0,1.0,1.0,6,64494179056957,2017-11-03T15:29:45.887,-82
1.0,1.0,1.0,6,64494350856592,2017-11-03T15:29:46.058,-84
1.0,1.0,1.0,6,64494852584196,2017-11-03T15:29:46.560,-78
1.0,1.0,1.0,6,64495169066384,2017-11-03T15:29:46.877,-78
1.0,1.0,1.0,6,64495677566540,2017-11-03T15:29:47.385,-78
1.0,1.0,1.0,6,64496322724248,2017-11-03T15:29:48.030,-86
1.0,1.0,1.0,6,64496482692112,2017-11-03T15:29:48.190,-78
1.0,1.0,1.0,6,64497149599821,2017-11-03T15:29:48.857,-86
1.0,1.0,1.0,6,64497320510289,2017-11-03T15:29:49.028,-78
1.0,1.0,1.0,6,64497482530914,2017-11-03T15:29:49.190,-86
1.0,1.0,1.0,6,64497639252164,2017-11-03T15:29:49.346,-78
1.0,1.0,1.0,6,64497972164091,2017-11-03T15:29:49.679,-82
1.0,1.0,1.0,6,64498135136695,2017-11-03T15:29:49.843,-83
1.0,1.0,1.0,6,64498325931643,2017-11-03T15:29:50.033,-83
1.0,1.0,1.0,6,64498480431591,2017-11-03T15:29:50.188,-78
1.0,1.0,1.0,6,64498631974872,2017-11-03T15:29:50.339,-83
1.0,1.0,1.0,6,64498959873778,2017-11-03T15:29:50.667,-82
1.0,1.0,1.0,6,64499628250757,2017-11-03T15:29:51.336,-78
1.0,1.0,1.0,6,64500788501798,2017-11-03T15:29:52.496,-81
1.0,1.0,1.0,6,64500948690548,2017-11-03T15:29:52.656,-79
1.0,1.0,1.0,6,64501114022111,2017-11-03T15:29:52.821,-79
1.0,1.0,1.0,6,64501274815913,2017-11-03T15:29:52.982,-78
1.0,1.0,1.0,6,64501443509506,2017-11-03T15:29:53.151,-80
1.0,1.0,1.0,6,64501940642683,2017-11-03T15:29:53.648,-81
1.0,1.0,1.0,6,64502280997683,2017-11-03T15:29:53.988,-80
1.0,1.0,1.0,6,64502588766225,2017-11-03T15:29:54.296,-80
1.0,1.0,1.0,6,64503093537943,2017-11-03T15:29:54.800,-80
1.0,1.0,1.0,6,64503422879037,2017-11-03T15:29:55.130,-80
1.0,1.0,1.0,6,64503754285912,2017-11-03T15:29:55.461,-82
1.0,1.0,1.0,6,64504223432734,2017-11-03T15:29:55.931,-78
1.0,1.0,1.0,6,64505046849349,2017-11-03T15:29:56.754,-78
1.0,1.0,1.0,6,64505226599870,2017-11-03T15:29:56.934,-85
1.0,1.0,1.0,6,64505566377213,2017-11-03T15:29:57.274,-85
1.0,1.0,1.0,6,64505717347057,2017-11-03T15:29:57.425,-82
1.0,1.0,1.0,6,64506198323671,2017-11-03T15:29:57.906,-78
1.0,1.0,1.0,6,64506858708358,2017-11-03T15:29:58.566,-85
1.0,1.0,1.0,6,64507025899244,2017-11-03T15:29:58.733,-78
1.0,1.0,1.0,6,64507204302421,2017-11-03T15:29:58.912,-84
1.0,1.0,1.0,6,64507352872577,2017-11-03T15:29:59.060,-77
1.0,1.0,1.0,6,64507848948098,2017-11-03T15:29:59.556,-77
1.0,1.0,1.0,6,64508011218931,2017-11-03T15:29:59.718,-82
1.0,1.0,1.0,6,64508171442941,2017-11-03T15:29:59.879,-81
1.0,1.0,1.0,6,64508845125024,2017-11-03T15:30:00.553,-78
1.0,1.0,1.0,6,64509474549035,2017-11-03T15:30:01.182,-81
1.0,1.0,1.0,6,64509651440910,2017-11-03T15:30:01.358,-79
1.0,1.0,1.0,6,64509816795284,2017-11-03T15:30:01.524,-81
1.0,1.0,1.0,6,64509964101899,2017-11-03T15:30:01.672,-83
1.0,1.0,1.0,6,64510811597159,2017-11-03T15:30:02.519,-78
1.0,1.0,1.0,6,64511139415232,2017-11-03T15:30:02.847,-78
1.0,1.0,1.0,6,64511480733357,2017-11-03T15:30:03.188,-81
1.0,1.0,1.0,6,64512301308981,2017-11-03T15:30:04.009,-78
1.0,1.0,1.0,6,64512627801585,2017-11-03T15:30:04.335,-82
1.0,1.0,1.0,6,64513796201741,2017-11-03T15:30:05.504,-84
1.0,1.0,1.0,6,64514438284606,2017-11-03T15:30:06.146,-85
1.0,1.0,1.0,6,64514589090699,2017-11-03T15:30:06.297,-78
1.0,1.0,1.0,6,64514930598772,2017-11-03T15:30:06.638,-78
1.0,1.0,1.0,6,64515437832522,2017-11-03T15:30:07.145,-79
1.0,1.0,1.0,6,64515765294293,2017-11-03T15:30:07.473,-86
1.0,1.0,1.0,6,64515915212209,2017-11-03T15:30:07.623,-78
1.0,1.0,1.0,6,64516746001011,2017-11-03T15:30:08.453,-78
1.0,1.0,1.0,6,64517084555230,2017-11-03T15:30:08.792,-79
1.0,1.0,1.0,6,64517414969084,2017-11-03T15:30:09.122,-78
1.0,1.0,1.0,6,64517584022834,2017-11-03T15:30:09.291,-87
1.0,1.0,1.0,6,64517733124240,2017-11-03T15:30:09.441,-79
1.0,1.0,1.0,6,64518231454812,2017-11-03T15:30:09.939,-79
1.0,1.0,1.0,6,64518578149083,2017-11-03T15:30:10.286,-87
1.0,1.0,1.0,6,64518730554239,2017-11-03T15:30:10.438,-77
1.0,1.0,1.0,6,64520541897728,2017-11-03T15:30:12.249,-78
1.0,1.0,1.0,6,64521207441270,2017-11-03T15:30:12.915,-81
1.0,1.0,1.0,6,64521372334186,2017-11-03T15:30:13.080,-87
1.0,1.0,1.0,6,64521534441686,2017-11-03T15:30:13.242,-81
1.0,1.0,1.0,6,64521683024186,2017-11-03T15:30:13.391,-87
1.0,1.0,1.0,6,64521865220957,2017-11-03T15:30:13.573,-82
1.0,1.0,1.0,6,64522520977050,2017-11-03T15:30:14.228,-78
1.0,1.0,1.0,6,64523173638092,2017-11-03T15:30:14.881,-77
1.0,1.0,1.0,6,64523498036738,2017-11-03T15:30:15.206,-77
1.0,1.0,1.0,6,64523656653404,2017-11-03T15:30:15.364,-84
1.0,1.0,1.0,6,64523835748352,2017-11-03T15:30:15.543,-77
1.0,1.0,1.0,6,64523992970748,2017-11-03T15:30:15.700,-86
1.0,1.0,1.0,6,64524146389446,2017-11-03T15:30:15.854,-77
1.0,1.0,1.0,6,64524310473352,2017-11-03T15:30:16.018,-86
1.0,1.0,1.0,6,64524808638664,2017-11-03T15:30:16.515,-83
1.0,1.0,1.0,6,64525464819706,2017-11-03T15:30:17.172,-82
1.0,1.0,1.0,6,64525800331216,2017-11-03T15:30:17.508,-77
1.0,1.0,1.0,6,64525966895799,2017-11-03T15:30:17.674,-86
1.0,1.0,1.0,6,64526629244601,2017-11-03T15:30:18.336,-87
1.0,1.0,1.0,6,64527945030173,2017-11-03T15:30:19.652,-87
1.0,1.0,1.0,6,64528106319809,2017-11-03T15:30:19.814,-77
1.0,1.0,1.0,6,64528269291423,2017-11-03T15:30:19.977,-86
1.0,1.0,1.0,6,64528600533194,2017-11-03T15:30:20.308,-77
1.0,1.0,1.0,6,64528763637413,2017-11-03T15:30:20.471,-84
1.0,1.0,1.0,6,64528926471215,2017-11-03T15:30:20.634,-86
1.0,1.0,1.0,6,64529425936162,2017-11-03T15:30:21.133,-77
1.0,1.0,1.0,6,64530240628975,2017-11-03T15:30:21.948,-77
1.0,1.0,1.0,6,64530571514495,2017-11-03T15:30:22.278,-77
1.0,1.0,1.0,6,64530889755953,2017-11-03T15:30:22.597,-77
1.0,1.0,1.0,6,64531217739651,2017-11-03T15:30:22.925,-77
1.0,1.0,1.0,6,64531575165016,2017-11-03T15:30:23.283,-77
1.0,1.0,1.0,6,64532227741838,2017-11-03T15:30:23.935,-77
1.0,1.0,1.0,6,64533039712880,2017-11-03T15:30:24.747,-78
1.0,1.0,1.0,6,64533371694546,2017-11-03T15:30:25.079,-79
1.0,1.0,1.0,6,64534020677879,2017-11-03T15:30:25.728,-78
1.0,1.0,1.0,6,64534346967671,2017-11-03T15:30:26.054,-86
1.0,1.0,1.0,6,64535686474285,2017-11-03T15:30:27.394,-77
1.0,1.0,1.0,6,64536171577879,2017-11-03T15:30:27.879,-77
1.0,1.0,1.0,6,64536996539024,2017-11-03T15:30:28.704,-78
1.0,1.0,1.0,6,64537157379284,2017-11-03T15:30:28.865,-84
1.0,1.0,1.0,6,64537319917826,2017-11-03T15:30:29.027,-78
1.0,1.0,1.0,6,64538250372617,2017-11-03T15:30:29.958,-78
1.0,1.0,1.0,6,64538486542149,2017-11-03T15:30:30.194,-78
1.0,1.0,1.0,6,64538633645221,2017-11-03T15:30:30.341,-82
1.0,1.0,1.0,6,64539505950534,2017-11-03T15:30:31.213,-82
1.0,1.0,1.0,6,64539795200221,2017-11-03T15:30:31.502,-80
1.0,1.0,1.0,6,64540793694231,2017-11-03T15:30:32.501,-80
1.0,1.0,1.0,6,64541447868866,2017-11-03T15:30:33.155,-85
Coor X,Coor Y,Floor,Ref Label,CURRENT TIME NANOSECONDS,CURRENT TIME STRING,24:0A:C4:00:98:A0(ESP-BLE-HELLO)
1.0,1.0,1.0,7,64632016236019,2017-11-03T15:32:03.724,-80
1.0,1.0,1.0,7,64632176235394,2017-11-03T15:32:03.883,-82
1.0,1.0,1.0,7,64632507828623,2017-11-03T15:32:04.215,-82
1.0,1.0,1.0,7,64632684063519,2017-11-03T15:32:04.391,-87
1.0,1.0,1.0,7,64633679226696,2017-11-03T15:32:05.387,-81
1.0,1.0,1.0,7,64633998680237,2017-11-03T15:32:05.706,-82
1.0,1.0,1.0,7,64634490767060,2017-11-03T15:32:06.198,-79
1.0,1.0,1.0,7,64635162956174,2017-11-03T15:32:06.870,-79
1.0,1.0,1.0,7,64636989562944,2017-11-03T15:32:08.697,-81
1.0,1.0,1.0,7,64637141267788,2017-11-03T15:32:08.848,-81
1.0,1.0,1.0,7,64637631379038,2017-11-03T15:32:09.339,-80
1.0,1.0,1.0,7,64638801113777,2017-11-03T15:32:10.508,-79
1.0,1.0,1.0,7,64639302013673,2017-11-03T15:32:11.009,-81
1.0,1.0,1.0,7,64639616435756,2017-11-03T15:32:11.324,-80
1.0,1.0,1.0,7,64642067012682,2017-11-03T15:32:13.774,-100
1.0,1.0,1.0,7,64642232532161,2017-11-03T15:32:13.940,-79
1.0,1.0,1.0,7,64642423153723,2017-11-03T15:32:14.130,-82
1.0,1.0,1.0,7,64643366643202,2017-11-03T15:32:15.074,-80
1.0,1.0,1.0,7,64644856448150,2017-11-03T15:32:16.564,-100
1.0,1.0,1.0,7,64645683688462,2017-11-03T15:32:17.391,-84
1.0,1.0,1.0,7,64645849861847,2017-11-03T15:32:17.557,-92
1.0,1.0,1.0,7,64646520557264,2017-11-03T15:32:18.228,-83
1.0,1.0,1.0,7,64647009782003,2017-11-03T15:32:18.717,-88
1.0,1.0,1.0,7,64647524291378,2017-11-03T15:32:19.230,-78
1.0,1.0,1.0,7,64647855855492,2017-11-03T15:32:19.563,-79
1.0,1.0,1.0,7,64648360592575,2017-11-03T15:32:20.068,-79
1.0,1.0,1.0,7,64650355139658,2017-11-03T15:32:22.063,-82
1.0,1.0,1.0,7,64651014155595,2017-11-03T15:32:22.722,-80
1.0,1.0,1.0,7,64651345169189,2017-11-03T15:32:23.052,-89
1.0,1.0,1.0,7,64651507205543,2017-11-03T15:32:23.215,-79
1.0,1.0,1.0,7,64651843206689,2017-11-03T15:32:23.551,-92
1.0,1.0,1.0,7,64652002452209,2017-11-03T15:32:23.710,-79
1.0,1.0,1.0,7,64652326334293,2017-11-03T15:32:24.034,-97
1.0,1.0,1.0,7,64652676652522,2017-11-03T15:32:24.384,-83
1.0,1.0,1.0,7,64652983523251,2017-11-03T15:32:24.691,-79
1.0,1.0,1.0,7,64653168012782,2017-11-03T15:32:24.875,-82
1.0,1.0,1.0,7,64653819481480,2017-11-03T15:32:25.527,-78
1.0,1.0,1.0,7,64654819957469,2017-11-03T15:32:26.527,-78
1.0,1.0,1.0,7,64654984503250,2017-11-03T15:32:26.692,-78
1.0,1.0,1.0,7,64657463839551,2017-11-03T15:32:29.171,-91
1.0,1.0,1.0,7,64657792432363,2017-11-03T15:32:29.500,-90
1.0,1.0,1.0,7,64657955938665,2017-11-03T15:32:29.663,-79
1.0,1.0,1.0,7,64658301329394,2017-11-03T15:32:30.009,-80
1.0,1.0,1.0,7,64658636020176,2017-11-03T15:32:30.343,-92
1.0,1.0,1.0,7,64658791152415,2017-11-03T15:32:30.499,-80
1.0,1.0,1.0,7,64659117270540,2017-11-03T15:32:30.825,-82
1.0,1.0,1.0,7,64659783772519,2017-11-03T15:32:31.491,-80
1.0,1.0,1.0,7,64660131323144,2017-11-03T15:32:31.839,-79
1.0,1.0,1.0,7,64660943542935,2017-11-03T15:32:32.651,-91
1.0,1.0,1.0,7,64661599468508,2017-11-03T15:32:33.307,-80
1.0,1.0,1.0,7,64662583056528,2017-11-03T15:32:34.290,-92
1.0,1.0,1.0,7,64662931355226,2017-11-03T15:32:34.639,-90
1.0,1.0,1.0,7,64663081517101,2017-11-03T15:32:34.789,-78
1.0,1.0,1.0,7,64663427518507,2017-11-03T15:32:35.135,-78
1.0,1.0,1.0,7,64666904196318,2017-11-03T15:32:38.611,-82
1.0,1.0,1.0,7,64667206555954,2017-11-03T15:32:38.914,-81
1.0,1.0,1.0,7,64667532980381,2017-11-03T15:32:39.240,-77
1.0,1.0,1.0,7,64668033365485,2017-11-03T15:32:39.741,-76
1.0,1.0,1.0,7,64668198412776,2017-11-03T15:32:39.906,-81
1.0,1.0,1.0,7,64669497811942,2017-11-03T15:32:41.205,-78
1.0,1.0,1.0,7,64669994208921,2017-11-03T15:32:41.701,-81
1.0,1.0,1.0,7,64670344921213,2017-11-03T15:32:42.052,-81
1.0,1.0,1.0,7,64670810912723,2017-11-03T15:32:42.518,-85
1.0,1.0,1.0,7,64671488666160,2017-11-03T15:32:43.195,-89
1.0,1.0,1.0,7,64671993017723,2017-11-03T15:32:43.700,-82
1.0,1.0,1.0,7,64672320422983,2017-11-03T15:32:44.028,-82
1.0,1.0,1.0,7,64672810983660,2017-11-03T15:32:44.518,-86
1.0,1.0,1.0,7,64673486568035,2017-11-03T15:32:45.194,-83
1.0,1.0,1.0,7,64673976036784,2017-11-03T15:32:45.683,-81
1.0,1.0,1.0,7,64675136206107,2017-11-03T15:32:46.844,-81
1.0,1.0,1.0,7,64676275334075,2017-11-03T15:32:47.983,-81
1.0,1.0,1.0,7,64676774018190,2017-11-03T15:32:48.481,-79
1.0,1.0,1.0,7,64677269404335,2017-11-03T15:32:48.977,-82
1.0,1.0,1.0,7,64677429104804,2017-11-03T15:32:49.137,-87
1.0,1.0,1.0,7,64679572428553,2017-11-03T15:32:51.280,-80
1.0,1.0,1.0,7,64680063029282,2017-11-03T15:32:51.770,-79
1.0,1.0,1.0,7,64681721048813,2017-11-03T15:32:53.428,-81
1.0,1.0,1.0,7,64682894602770,2017-11-03T15:32:54.599,-84
1.0,1.0,1.0,7,64683387709697,2017-11-03T15:32:55.095,-82
1.0,1.0,1.0,7,64683703318604,2017-11-03T15:32:55.411,-82
1.0,1.0,1.0,7,64684031256260,2017-11-03T15:32:55.738,-80
1.0,1.0,1.0,7,64684521239541,2017-11-03T15:32:56.229,-82
1.0,1.0,1.0,7,64686515009957,2017-11-03T15:32:58.223,-80
